ts,symbol,combo,event,direction,st_line,regime,bars_since_flip,rsi,adx14,low,rsi_ok,adx_level_ok,high
2024-10-08,NVDA,B,no_pullback,LONG,118.87733782740932,,9.0,,,129.43,,,133.48
2024-10-09,NVDA,B,no_pullback,LONG,120.85260404466838,,10.0,,,131.39,,,134.52
2024-10-10,NVDA,B,no_pullback,LONG,121.34784364020156,,11.0,,,131.32,,,135.0
2024-10-11,NVDA,B,no_pullback,LONG,123.5640592761814,,12.0,,,133.67,,,135.77
2024-10-14,NVDA,B,pullback_entry,LONG,126.71215334856325,,13.0,70.32370252262619,20.747774530974706,136.32,,,
2024-11-25,NVDA,B,flip_armed,SHORT,153.00939291182502,corrective,,,,,,,
2024-11-26,NVDA,B,pullback_gate_fail,SHORT,,,1.0,45.30482827278468,15.399695732155982,,True,False,
2024-11-27,NVDA,B,pullback_gate_fail,SHORT,,,2.0,43.53419918886331,14.83207802158749,,True,False,
2024-11-29,NVDA,B,pullback_gate_fail,SHORT,,,3.0,47.757680667571826,14.065216513271048,,True,False,
2024-12-02,NVDA,B,pullback_gate_fail,SHORT,,,4.0,48.13098083115597,13.565841724812447,,True,False,
2024-12-03,NVDA,B,pullback_gate_fail,SHORT,,,5.0,50.58789348360553,13.123352391655258,,False,False,
2024-12-04,NVDA,B,pullback_gate_fail,SHORT,,,6.0,56.99879622473171,13.68241980124852,,False,False,
2024-12-05,NVDA,B,pullback_gate_fail,SHORT,,,7.0,56.96637439011991,14.325511093908277,,False,False,
2024-12-06,NVDA,B,pullback_gate_fail,SHORT,,,8.0,52.70470365164539,14.245248045753343,,False,False,
2024-12-09,NVDA,B,pullback_gate_fail,SHORT,,,9.0,47.40943570469022,13.233027332708799,,True,False,
2024-12-10,NVDA,B,pullback_gate_fail,SHORT,,,10.0,42.59879581008364,12.937485683192813,,True,False,
2024-12-11,NVDA,B,pullback_gate_fail,SHORT,,,11.0,48.873107277677406,12.663054151499399,,True,False,
2024-12-12,NVDA,B,pullback_gate_fail,SHORT,,,12.0,46.469561538308014,12.408224872069798,,True,False,
2024-12-13,NVDA,B,pullback_gate_fail,SHORT,,,13.0,42.61968354671973,12.818724827210913,,True,False,
2024-12-16,NVDA,B,pullback_gate_fail,SHORT,,,14.0,40.18838048718058,13.582414139115397,,True,False,
2024-12-17,NVDA,B,pullback_gate_fail,SHORT,,,15.0,38.35106629232214,14.866725510886067,,True,False,
2024-12-18,NVDA,B,window_expired,SHORT,,,16.0,,,,,,
2025-01-03,NVDA,B,flip_armed,LONG,129.4036109401083,trending,,,,,,,
2025-01-06,NVDA,B,no_pullback,LONG,136.40599984609744,,1.0,,,147.86,,,152.145
2025-01-07,NVDA,B,pullback_gate_fail,LONG,,,2.0,51.679004108421985,12.254170487164238,,True,False,
2025-01-08,NVDA,B,pullback_gate_fail,LONG,,,3.0,51.574040669916016,11.638390419879777,,True,False,
2025-01-10,NVDA,B,reflip_disarm,LONG,,,4.0,,,,,,
2025-01-10,NVDA,B,flip_armed,SHORT,151.34182361219493,corrective,,,,,,,
2025-01-13,NVDA,B,no_pullback,SHORT,146.96614125097548,,1.0,,,129.67,,,133.445
2025-01-14,NVDA,B,pullback_gate_fail,SHORT,,,2.0,42.5389598388949,11.178380495656603,,True,False,
2025-01-15,NVDA,B,pullback_gate_fail,SHORT,,,3.0,48.25248250908653,10.900177104674151,,True,False,
2025-01-16,NVDA,B,pullback_gate_fail,SHORT,,,4.0,45.37673771282085,10.20282396236796,,True,False,
2025-01-17,NVDA,B,pullback_gate_fail,SHORT,,,5.0,50.434965321830795,9.555281758797927,,False,False,
2025-01-21,NVDA,B,pullback_gate_fail,SHORT,,,6.0,53.85061963687968,9.4229841042635,,False,False,
2025-01-22,NVDA,B,reflip_disarm,SHORT,,,7.0,,,,,,
2025-01-22,NVDA,B,flip_armed,LONG,131.04234570994035,corrective,,,,,,,
2025-01-23,NVDA,B,no_pullback,LONG,131.37536113894635,,1.0,,,143.74,,,147.22
2025-01-24,NVDA,B,pullback_gate_fail,LONG,,,2.0,54.008243463710805,11.302367987759569,,True,False,
2025-01-27,NVDA,B,reflip_disarm,LONG,,,3.0,,,,,,
2025-01-27,NVDA,B,flip_armed,SHORT,142.0290074774535,corrective,,,,,,,
2025-01-28,NVDA,B,no_pullback,SHORT,142.0290074774535,,1.0,,,116.26,,,128.99
2025-01-29,NVDA,B,no_pullback,SHORT,142.0290074774535,,2.0,,,120.05,,,126.89
2025-01-30,NVDA,B,no_pullback,SHORT,142.0049564510636,,3.0,,,118.1,,,124.96
2025-01-31,NVDA,B,no_pullback,SHORT,142.0049564510636,,4.0,,,119.19,,,127.85
2025-02-03,NVDA,B,no_pullback,SHORT,136.0794647253615,,5.0,,,113.03,,,118.56
2025-02-04,NVDA,B,no_pullback,SHORT,136.0794647253615,,6.0,,,116.7,,,121.2
2025-02-05,NVDA,B,no_pullback,SHORT,136.0794647253615,,7.0,,,120.76,,,124.975
2025-02-06,NVDA,B,pullback_gate_fail,SHORT,,,8.0,47.85961820860276,18.767261967417735,,True,False,
2025-02-07,NVDA,B,pullback_gate_fail,SHORT,,,9.0,48.88479072084771,17.895087626969453,,True,False,
2025-02-10,NVDA,B,pullback_gate_fail,SHORT,,,10.0,51.937827803151144,16.844246857385034,,False,False,
2025-02-11,NVDA,B,pullback_gate_fail,SHORT,,,11.0,51.32594245608748,15.86846614277093,,False,False,
2025-02-12,NVDA,B,pullback_gate_fail,SHORT,,,12.0,49.697847125839566,14.820182385793144,,True,False,
2025-02-13,NVDA,B,pullback_gate_fail,SHORT,,,13.0,53.50771947268124,14.339735743967816,,False,False,
2025-02-14,NVDA,B,reflip_disarm,SHORT,,,14.0,,,,,,
2025-02-14,NVDA,B,flip_armed,LONG,122.95763154424716,corrective,,,,,,,
2025-02-18,NVDA,B,no_pullback,LONG,126.31011838982248,,1.0,,,137.93,,,143.425
2025-02-19,NVDA,B,no_pullback,LONG,126.31011838982248,,2.0,,,137.22,,,141.34
2025-02-20,NVDA,B,no_pullback,LONG,126.31011838982248,,3.0,,,136.81,,,140.51
2025-02-21,NVDA,B,pullback_gate_fail,LONG,,,4.0,50.699334029053766,14.961407079003273,,True,False,
2025-02-24,NVDA,B,pullback_gate_fail,LONG,,,5.0,46.486419525322205,13.900509641653738,,False,False,
2025-02-25,NVDA,B,pullback_gate_fail,LONG,,,6.0,42.8438665776501,13.803602864093094,,False,False,
2025-02-26,NVDA,B,pullback_gate_fail,LONG,,,7.0,48.55422767071419,13.086446547018832,,False,False,
2025-02-27,NVDA,B,reflip_disarm,LONG,,,8.0,,,,,,
2025-02-27,NVDA,B,flip_armed,SHORT,144.78319581526495,corrective,,,,,,,
2025-02-28,NVDA,B,no_pullback,SHORT,138.40237623373844,,1.0,,,116.42,,,125.02
2025-03-03,NVDA,B,no_pullback,SHORT,137.0853886103646,,2.0,,,112.31,,,123.69
2025-03-04,NVDA,B,no_pullback,SHORT,134.18934974932813,,3.0,,,110.12,,,119.31
2025-03-05,NVDA,B,no_pullback,SHORT,134.18934974932813,,4.0,,,114.515,,,118.27
2025-03-06,NVDA,B,no_pullback,SHORT,131.17909829695577,,5.0,,,110.235,,,115.33
2025-03-07,NVDA,B,no_pullback,SHORT,128.5594384672602,,6.0,,,107.57,,,113.48
2025-03-11,NVDA,B,no_pullback,SHORT,126.71349462053418,,7.0,,,104.79,,,112.215
2025-03-12,NVDA,B,pullback_entry,SHORT,126.71349462053418,,8.0,42.666515738247234,24.15062378298715,112.88,,,
2025-04-09,NVDA,B,flip_armed,LONG,85.28916805479801,corrective,,,,,,,
2025-04-10,NVDA,B,no_pullback,LONG,85.28916805479801,,1.0,,,103.02,,,110.86
2025-04-11,NVDA,B,no_pullback,LONG,88.87342612438638,,2.0,,,107.5,,,111.48
2025-04-14,NVDA,B,no_pullback,LONG,91.83508351194774,,3.0,,,109.09,,,114.29
2025-04-15,NVDA,B,no_pullback,LONG,93.42307516075297,,4.0,,,110.52,,,113.61
2025-04-16,NVDA,B,pullback_gate_fail,LONG,,,5.0,43.66113134618189,25.545086991375868,,False,True,
2025-04-17,NVDA,B,pullback_gate_fail,LONG,,,6.0,41.30984802508168,25.776602596487095,,False,True,
2025-04-21,NVDA,B,pullback_gate_fail,LONG,,,7.0,38.03629579395818,26.50592412614425,,False,True,
2025-04-22,NVDA,B,pullback_gate_fail,LONG,,,8.0,40.34005072021343,27.098560270815373,,False,True,
2025-04-23,NVDA,B,no_pullback,LONG,93.42307516075297,,9.0,,,102.02,,,104.8
2025-04-24,NVDA,B,no_pullback,LONG,93.42307516075297,,10.0,,,103.13,,,106.535
2025-04-25,NVDA,B,no_pullback,LONG,93.42307516075297,,11.0,,,105.76,,,111.915
2025-04-28,NVDA,B,no_pullback,LONG,93.42307516075297,,12.0,,,106.02,,,110.36
2025-04-29,NVDA,B,no_pullback,LONG,93.75435588170266,,13.0,,,107.45,,,110.12
2025-04-30,NVDA,B,no_pullback,LONG,93.75435588170266,,14.0,,,104.095,,,108.88
2025-05-01,NVDA,B,no_pullback,LONG,98.33805326417915,,15.0,,,111.33,,,114.935
2025-05-02,NVDA,B,window_expired,LONG,,,16.0,,,,,,
2025-09-02,NVDA,B,flip_armed,SHORT,182.9905634783221,corrective,,,,,,,
2025-09-03,NVDA,B,pullback_entry,SHORT,182.9905634783221,,1.0,41.023651835654924,28.584426151610167,168.88,,,
2025-09-22,NVDA,B,flip_armed,LONG,166.4889584741673,trending,,,,,,,
2025-09-23,NVDA,B,pullback_entry,LONG,166.4889584741673,,1.0,53.70817783776251,20.57071388141873,177.31,,,
2025-10-28,NVDA,B,flip_armed,LONG,182.65720117284033,corrective,,,,,,,
2025-10-29,NVDA,B,pullback_gate_fail,LONG,,,1.0,73.1957630942136,18.129169734481817,,True,False,
2025-10-30,NVDA,B,pullback_gate_fail,LONG,,,2.0,67.13879308825658,19.165255370800626,,True,False,
2025-10-31,NVDA,B,pullback_entry,LONG,192.30273105555628,,3.0,66.55074152976808,20.310715551905567,202.08,,,
2025-11-06,NVDA,B,flip_armed,SHORT,210.4244675501041,corrective,,,,,,,
2025-11-07,NVDA,B,pullback_gate_fail,SHORT,,,1.0,47.98242868331555,19.405585603960223,,True,False,
2025-11-10,NVDA,B,pullback_gate_fail,SHORT,,,2.0,57.52743402866606,18.22941881433983,,False,False,
2025-11-11,NVDA,B,pullback_gate_fail,SHORT,,,3.0,52.043687131926106,16.992751634513215,,False,False,
2025-11-12,NVDA,B,pullback_gate_fail,SHORT,,,4.0,52.5451706058255,15.79114930799321,,False,False,
2025-11-13,NVDA,B,pullback_gate_fail,SHORT,,,5.0,46.48344729524871,15.480795228362938,,True,False,
2025-11-14,NVDA,B,pullback_gate_fail,SHORT,,,6.0,49.50191940795501,15.518876915672893,,True,False,
2025-11-17,NVDA,B,pullback_gate_fail,SHORT,,,7.0,46.42669868474814,15.554238482460708,,True,False,
2025-11-18,NVDA,B,no_pullback,SHORT,201.6904632891289,,8.0,,,179.71,,,184.61
2025-11-19,NVDA,B,pullback_gate_fail,SHORT,,,9.0,47.38666888538213,16.034866961268115,,True,False,
2025-11-20,NVDA,B,pullback_gate_fail,SHORT,,,10.0,42.97519557129473,14.931324882835662,,True,False,
2025-11-21,NVDA,B,no_pullback,SHORT,200.83765773777495,,11.0,,,172.93,,,184.55
2025-11-24,NVDA,B,no_pullback,SHORT,200.83765773777495,,12.0,,,176.53,,,183.46
2025-11-25,NVDA,B,no_pullback,SHORT,196.63585276759773,,13.0,,,169.565,,,178.155
2025-11-26,NVDA,B,pullback_gate_fail,SHORT,,,14.0,43.9778264018619,14.703582986087378,,True,False,
2025-11-28,NVDA,B,no_pullback,SHORT,196.63585276759773,,15.0,,,176.51,,,179.27
2025-12-01,NVDA,B,window_expired,SHORT,,,16.0,,,,,,
2025-12-23,NVDA,B,flip_armed,LONG,171.8143176833681,corrective,,,,,,,
2025-12-24,NVDA,B,pullback_gate_fail,LONG,,,1.0,56.596855746008245,12.35487141980023,,True,False,
2025-12-26,NVDA,B,pullback_gate_fail,LONG,,,2.0,58.521955427591756,12.82754085301719,,True,False,
2025-12-29,NVDA,B,pullback_gate_fail,LONG,,,3.0,55.69458927738415,12.515657690740714,,True,False,
2025-12-30,NVDA,B,pullback_gate_fail,LONG,,,4.0,54.7684805813082,12.264599434741779,,True,False,
2025-12-31,NVDA,B,pullback_gate_fail,LONG,,,5.0,53.436826760598564,12.30311935031373,,True,False,
2026-01-02,NVDA,B,pullback_gate_fail,LONG,,,6.0,56.09975881500947,12.727315797231277,,True,False,
2026-01-05,NVDA,B,pullback_gate_fail,LONG,,,7.0,55.07696966664105,12.637957760467703,,True,False,
2026-01-06,NVDA,B,pullback_gate_fail,LONG,,,8.0,53.74835743649683,12.554982440615813,,True,False,
2026-01-07,NVDA,B,pullback_gate_fail,LONG,,,9.0,56.23655640107715,12.412120326782091,,True,False,
2026-01-08,NVDA,B,pullback_gate_fail,LONG,,,10.0,50.05774050608964,11.59176397861274,,True,False,
2026-01-09,NVDA,B,pullback_gate_fail,LONG,,,11.0,49.66882193654308,10.830004512455485,,False,False,
2026-01-12,NVDA,B,pullback_gate_fail,LONG,,,12.0,49.76223120042665,10.312466762089386,,False,False,
2026-01-13,NVDA,B,pullback_gate_fail,LONG,,,13.0,51.240280360689226,10.079354635439913,,True,False,
2026-01-14,NVDA,B,pullback_gate_fail,LONG,,,14.0,47.15234109901795,9.54264967978875,,False,False,
2026-01-15,NVDA,B,pullback_gate_fail,LONG,,,15.0,53.34953367958267,9.89245277480835,,True,False,
2026-01-16,NVDA,B,window_expired,LONG,,,16.0,,,,,,
2026-01-20,NVDA,B,flip_armed,SHORT,193.24504494467269,corrective,,,,,,,
2026-01-21,NVDA,B,pullback_gate_fail,SHORT,,,1.0,48.26578214301814,9.73504643935026,,True,False,
2026-01-22,NVDA,B,pullback_gate_fail,SHORT,,,2.0,50.33902453493683,9.104713930554086,,False,False,
2026-01-23,NVDA,B,pullback_gate_fail,SHORT,,,3.0,53.95230815703066,9.197111372520457,,False,False,
2026-01-26,NVDA,B,pullback_gate_fail,SHORT,,,4.0,52.15703129320768,9.088106195470242,,False,False,
2026-01-27,NVDA,B,pullback_gate_fail,SHORT,,,5.0,54.97718073902649,9.165662084619331,,False,False,
2026-01-28,NVDA,B,pullback_gate_fail,SHORT,,,6.0,58.59574976995926,9.696532114621508,,False,False,
2026-01-29,NVDA,B,pullback_gate_fail,SHORT,,,7.0,59.737751871735426,9.269482472234362,,False,False,
2026-01-30,NVDA,B,pullback_gate_fail,SHORT,,,8.0,57.349376750875294,9.085623577145512,,False,False,
2026-02-02,NVDA,B,pullback_gate_fail,SHORT,,,9.0,48.88388021200151,8.961213044971398,,True,False,
2026-02-03,NVDA,B,pullback_gate_fail,SHORT,,,10.0,42.27422215964719,10.238750778463285,,True,False,
2026-02-04,NVDA,B,pullback_gate_fail,SHORT,,,11.0,36.296436956753496,11.958350453689068,,True,False,
2026-02-05,NVDA,B,pullback_gate_fail,SHORT,,,12.0,34.26013815812688,13.648402449834023,,True,False,
2026-02-06,NVDA,B,pullback_gate_fail,SHORT,,,13.0,50.96334887735879,13.151615429067615,,False,False,
2026-02-09,NVDA,B,reflip_disarm,SHORT,,,14.0,,,,,,
2026-02-09,NVDA,B,flip_armed,LONG,171.13101582424156,corrective,,,,,,,
2026-02-10,NVDA,B,no_pullback,LONG,173.2576642418174,,1.0,,,188.125,,,192.48
2026-02-11,NVDA,B,no_pullback,LONG,174.46214781763564,,2.0,,,188.78,,,193.23
2026-02-12,NVDA,B,pullback_gate_fail,LONG,,,3.0,51.64144644121768,11.503570329338416,,True,False,
2026-02-13,NVDA,B,pullback_gate_fail,LONG,,,4.0,47.33535904046484,11.24222141632821,,False,False,
2026-02-17,NVDA,B,pullback_gate_fail,LONG,,,5.0,49.88062671842658,11.353650167640927,,False,False,
2026-02-18,NVDA,B,pullback_gate_fail,LONG,,,6.0,52.81103634704122,10.874339183556485,,True,False,
2026-02-19,NVDA,B,pullback_gate_fail,LONG,,,7.0,52.80505625177878,10.60683539649313,,True,False,
2026-02-20,NVDA,B,pullback_gate_fail,LONG,,,8.0,54.86889303867614,10.007559214963674,,True,False,
2026-02-23,NVDA,B,pullback_gate_fail,LONG,,,9.0,56.846945032804285,9.76382230795088,,True,False,
2026-02-24,NVDA,B,pullback_gate_fail,LONG,,,10.0,58.22974890612868,9.140632605948442,,True,False,
2026-02-25,NVDA,B,pullback_gate_fail,LONG,,,11.0,61.321589340070005,9.210621192886636,,True,False,
2026-02-26,NVDA,B,pullback_gate_fail,LONG,,,12.0,47.355196766580434,9.363528251353793,,False,False,
2026-02-27,NVDA,B,reflip_disarm,LONG,,,13.0,,,,,,
2026-02-27,NVDA,B,flip_armed,SHORT,195.88767530371317,corrective,,,,,,,
2026-03-02,NVDA,B,pullback_gate_fail,SHORT,,,1.0,46.182674725980156,11.63438239485176,,True,False,
2026-03-03,NVDA,B,pullback_gate_fail,SHORT,,,2.0,44.0922179054103,12.732634049409945,,True,False,
2026-03-04,NVDA,B,pullback_gate_fail,SHORT,,,3.0,47.280225388061524,13.028332960816305,,True,False,
2026-03-05,NVDA,B,pullback_gate_fail,SHORT,,,4.0,47.64655706654292,13.577596995297933,,True,False,
2026-03-06,NVDA,B,pullback_gate_fail,SHORT,,,5.0,42.344835951558224,14.22713818390484,,True,False,
2026-03-09,NVDA,B,pullback_gate_fail,SHORT,,,6.0,47.86243760168593,14.995903933566092,,True,False,
2026-03-10,NVDA,B,pullback_gate_fail,SHORT,,,7.0,50.06149964851215,14.969665779907846,,False,False,
2026-03-11,NVDA,B,pullback_gate_fail,SHORT,,,8.0,51.36198733698004,14.712572202783859,,False,False,
2026-03-12,NVDA,B,pullback_gate_fail,SHORT,,,9.0,48.21247369703763,14.893209109800909,,True,False,
2026-03-13,NVDA,B,pullback_gate_fail,SHORT,,,10.0,45.225897808798976,15.330030098772838,,True,False,
2026-03-16,NVDA,B,pullback_gate_fail,SHORT,,,11.0,48.71777827247843,15.126832407968037,,True,False,
2026-03-17,NVDA,B,pullback_gate_fail,SHORT,,,12.0,47.387846337412114,14.938148837935007,,True,False,
2026-03-18,NVDA,B,pullback_gate_fail,SHORT,,,13.0,45.63062317285048,15.005711547365191,,True,False,
2026-03-19,NVDA,B,pullback_gate_fail,SHORT,,,14.0,43.20324947916765,15.79516353350433,,True,False,
2023-08-21,PANW,B,flip_armed,LONG,108.21006336054174,corrective,,,,,,,
2023-08-22,PANW,B,pullback_entry,LONG,108.21006336054174,,1.0,54.26265147553965,31.77003818369771,115.55,,,
2023-09-19,PANW,B,flip_armed,SHORT,124.76260306520032,corrective,,,,,,,
2023-09-20,PANW,B,pullback_gate_fail,SHORT,,,1.0,46.52239697970313,17.828458342398296,,True,False,
2023-09-21,PANW,B,pullback_gate_fail,SHORT,,,2.0,39.320929786971234,18.308747107188704,,True,False,
2023-09-22,PANW,B,pullback_gate_fail,SHORT,,,3.0,40.66631957910667,18.8125650058657,,True,False,
2023-09-25,PANW,B,pullback_gate_fail,SHORT,,,4.0,38.96077559919413,19.49422635447424,,True,False,
2023-09-26,PANW,B,pullback_entry,SHORT,119.63106763397015,,5.0,39.512690104374826,20.127197606753597,112.42,,,
2023-10-20,PANW,B,flip_armed,SHORT,132.35311977663258,corrective,,,,,,,
2023-10-23,PANW,B,pullback_entry,SHORT,131.09480779896933,,1.0,49.52045170137234,23.904795991748017,119.41,,,
2023-11-14,PANW,B,flip_armed,LONG,120.97690065603867,corrective,,,,,,,
2023-11-15,PANW,B,pullback_gate_fail,LONG,,,1.0,57.74206160557548,16.900055798377096,,True,False,
2023-11-16,PANW,B,pullback_gate_fail,LONG,,,2.0,46.456895654791985,17.48064573641246,,False,False,
2023-11-17,PANW,B,pullback_gate_fail,LONG,,,3.0,50.39819691551471,17.112044379739224,,True,False,
2023-11-20,PANW,B,pullback_gate_fail,LONG,,,4.0,58.52908683290269,16.040959717289418,,True,False,
2023-11-21,PANW,B,pullback_gate_fail,LONG,,,5.0,60.39563602947755,15.35104308136135,,True,False,
2023-11-22,PANW,B,pullback_gate_fail,LONG,,,6.0,59.561247713044665,15.019245996688477,,True,False,
2023-11-24,PANW,B,pullback_gate_fail,LONG,,,7.0,61.311122800042256,14.711148703777951,,True,False,
2023-11-27,PANW,B,pullback_gate_fail,LONG,,,8.0,63.06623805165349,14.773925951085324,,True,False,
2023-11-28,PANW,B,pullback_gate_fail,LONG,,,9.0,67.47447803725524,15.602277219139884,,True,False,
2023-11-29,PANW,B,pullback_gate_fail,LONG,,,10.0,72.13127055938664,17.3111400395868,,True,False,
2023-11-30,PANW,B,pullback_gate_fail,LONG,,,11.0,74.3590875849381,19.112622737141947,,True,False,
2023-12-01,PANW,B,pullback_entry,LONG,136.56801140215043,,12.0,74.65006721104673,20.827292887537926,145.56,,,
2024-01-02,PANW,B,flip_armed,SHORT,152.81330932468035,trending,,,,,,,
2024-01-03,PANW,B,pullback_entry,SHORT,151.4899783922123,,1.0,46.68695707859532,20.166236774666285,141.63,,,
2024-02-21,PANW,B,flip_armed,SHORT,158.30838754797253,trending,,,,,,,
2024-02-22,PANW,B,no_pullback,SHORT,158.30838754797253,,1.0,,,132.67,,,138.38
2024-02-23,PANW,B,no_pullback,SHORT,158.30838754797253,,2.0,,,136.0,,,142.1
2024-02-26,PANW,B,pullback_entry,SHORT,158.30838754797253,,3.0,41.00871322276558,34.86769775252464,143.44,,,
2024-04-23,PANW,B,flip_armed,LONG,134.61994820704774,corrective,,,,,,,
2024-04-24,PANW,B,pullback_gate_fail,LONG,,,1.0,58.40585450921062,15.282271143600706,,True,False,
2024-04-25,PANW,B,pullback_gate_fail,LONG,,,2.0,53.84388616203127,14.350189436358331,,True,False,
2024-04-26,PANW,B,pullback_gate_fail,LONG,,,3.0,55.76301303486341,13.959638255937314,,True,False,
2024-04-29,PANW,B,pullback_gate_fail,LONG,,,4.0,57.16848600478913,14.588764096564109,,True,False,
2024-04-30,PANW,B,pullback_gate_fail,LONG,,,5.0,54.84246137812834,14.919899758848468,,True,False,
2024-05-01,PANW,B,pullback_gate_fail,LONG,,,6.0,51.52251950084852,14.384630283571129,,True,False,
2024-05-02,PANW,B,pullback_gate_fail,LONG,,,7.0,57.672174377474974,14.123581218324306,,True,False,
2024-05-03,PANW,B,pullback_gate_fail,LONG,,,8.0,58.35776158243339,14.072667321561157,,True,False,
2024-05-06,PANW,B,pullback_gate_fail,LONG,,,9.0,61.672083596771074,14.401137835056854,,True,False,
2024-05-07,PANW,B,pullback_gate_fail,LONG,,,10.0,64.92373020625084,15.430736461107383,,True,False,
2024-05-08,PANW,B,pullback_gate_fail,LONG,,,11.0,61.68113574727848,16.386792328154304,,True,False,
2024-05-09,PANW,B,pullback_gate_fail,LONG,,,12.0,54.16649551135146,16.52606868151676,,True,False,
2024-05-10,PANW,B,pullback_gate_fail,LONG,,,13.0,55.56929195583756,16.67952542970261,,True,False,
2024-05-13,PANW,B,pullback_gate_fail,LONG,,,14.0,59.2550319873065,17.220781499784323,,True,False,
2024-05-14,PANW,B,pullback_gate_fail,LONG,,,15.0,58.36837409985308,17.62004511866876,,True,False,
2024-05-15,PANW,B,window_expired,LONG,,,16.0,,,,,,
2024-05-30,PANW,B,flip_armed,SHORT,161.18470340874245,corrective,,,,,,,
2024-05-31,PANW,B,pullback_entry,SHORT,159.20973306786823,,1.0,45.19048581161848,20.643879587438445,143.37,,,
2024-06-12,PANW,B,flip_armed,LONG,147.51162326533006,corrective,,,,,,,
2024-06-13,PANW,B,pullback_gate_fail,LONG,,,1.0,62.22764057064175,18.249597672900606,,True,False,
2024-06-14,PANW,B,pullback_gate_fail,LONG,,,2.0,60.02923033376989,18.988800911548758,,True,False,
2024-06-17,PANW,B,pullback_gate_fail,LONG,,,3.0,61.46966471171734,19.214572330342087,,True,False,
2024-06-18,PANW,B,pullback_gate_fail,LONG,,,4.0,58.7844955936172,19.424217219221607,,True,False,
2024-06-20,PANW,B,pullback_gate_fail,LONG,,,5.0,53.14514972167082,18.56419354314115,,True,False,
2024-06-21,PANW,B,pullback_gate_fail,LONG,,,6.0,59.63650022930909,17.832562771802195,,True,False,
2024-06-24,PANW,B,pullback_gate_fail,LONG,,,7.0,56.44463710128893,17.810226232659925,,True,False,
2024-06-25,PANW,B,pullback_gate_fail,LONG,,,8.0,60.30923396563049,17.789485160599245,,True,False,
2024-06-26,PANW,B,pullback_gate_fail,LONG,,,9.0,61.939128784004446,17.88644073621738,,True,False,
2024-06-27,PANW,B,pullback_gate_fail,LONG,,,10.0,69.6513585973438,19.69063882306904,,True,False,
2024-06-28,PANW,B,pullback_entry,LONG,158.6375659484415,,11.0,67.93780877042518,21.37729584547174,168.74,,,
2024-07-25,PANW,B,flip_armed,SHORT,173.8257358100255,corrective,,,,,,,
2024-07-26,PANW,B,pullback_gate_fail,SHORT,,,1.0,49.113795701511,15.510838532202957,,True,False,
2024-07-29,PANW,B,pullback_gate_fail,SHORT,,,2.0,45.645803432510604,15.606761171802807,,True,False,
