ts,symbol,combo,event,direction,st_line,regime,bars_since_flip,low,high,rsi_ok,adx_slope_ok,rsi,adx_slope
2024-11-27,MU,B,no_pullback,LONG,341.1833598651484,,6.0,357.61985657539975,380.2363829017048,,,,
2024-11-28,MU,B,pullback_gate_fail,LONG,,,7.0,,,True,False,55.737929452828745,-5.8913258894917675
2024-11-29,MU,B,no_pullback,LONG,341.1833598651484,,8.0,356.08377044800113,369.1333201088351,,,,
2024-12-02,MU,B,no_pullback,LONG,341.1833598651484,,9.0,355.44039450491795,370.7824231281704,,,,
2024-12-03,MU,B,no_pullback,LONG,341.1833598651484,,10.0,357.8264193367976,375.57253087383253,,,,
2024-12-04,MU,B,window_expired,LONG,,,11.0,,,,,,
2025-01-08,MU,B,flip_armed,SHORT,422.05621064338277,corrective,,,,,,,
2025-01-09,MU,B,no_pullback,SHORT,405.0515012500172,,1.0,347.32756516100494,363.13810164927696,,,,
2025-01-10,MU,B,no_pullback,SHORT,401.5238738221663,,2.0,345.1156520076345,360.54421301315864,,,,
2025-01-13,MU,B,no_pullback,SHORT,401.50606019919354,,3.0,346.64710450231485,361.35964919069613,,,,
2025-01-14,MU,B,no_pullback,SHORT,388.1670142612104,,4.0,338.0958435698032,347.85418446845375,,,,
2025-01-15,MU,B,no_pullback,SHORT,388.1670142612104,,5.0,336.35555388490434,356.43881284059574,,,,
2025-01-16,MU,B,no_pullback,SHORT,388.1670142612104,,6.0,355.3752122992482,376.3594595597978,,,,
2025-01-17,MU,B,no_pullback,SHORT,388.1670142612104,,7.0,355.78127168979,368.3104991378955,,,,
2025-01-20,MU,B,no_pullback,SHORT,388.1670142612104,,8.0,339.0102347604496,366.34632147890954,,,,
2025-01-21,MU,B,no_pullback,SHORT,382.95587053939533,,9.0,328.00241762939646,344.618024301016,,,,
2025-01-22,MU,B,no_pullback,SHORT,375.04762075604117,,10.0,324.1557004239303,336.03681471105114,,,,
2025-01-23,MU,B,window_expired,SHORT,,,11.0,,,,,,
2025-02-06,MU,B,flip_armed,LONG,334.76185539780187,trending,,,,,,,
2025-02-07,MU,B,no_pullback,LONG,346.9225370129506,,1.0,378.89380387640966,397.58566814956157,,,,
2025-02-10,MU,B,no_pullback,LONG,346.9225370129506,,2.0,374.3136986257949,397.5284603793199,,,,
2025-02-11,MU,B,no_pullback,LONG,346.9225370129506,,3.0,371.90467189134193,386.6117774871905,,,,
2025-02-12,MU,B,no_pullback,LONG,346.9225370129506,,4.0,373.7409344396471,386.6008443396703,,,,
2025-02-13,MU,B,no_pullback,LONG,351.7699405601752,,5.0,385.30818052482294,399.99831348290184,,,,
2025-02-14,MU,B,no_pullback,LONG,355.83362094465684,,6.0,389.33447802678614,402.51095289554286,,,,
2025-02-17,MU,B,no_pullback,LONG,356.07424836726386,,7.0,388.9051710021933,401.9022207219031,,,,
2025-02-18,MU,B,no_pullback,LONG,359.74024233233627,,8.0,387.62856672553016,417.66128013397815,,,,
2025-02-19,MU,B,no_pullback,LONG,365.94788261845514,,9.0,400.398250357866,417.05363135092705,,,,
2025-02-20,MU,B,no_pullback,LONG,365.94788261845514,,10.0,397.97498019774054,415.87401308544077,,,,
2025-02-21,MU,B,window_expired,LONG,,,11.0,,,,,,
2025-04-08,MU,B,flip_armed,SHORT,545.3148875447343,trending,,,,,,,
2025-04-09,MU,B,no_pullback,SHORT,545.3148875447343,,1.0,482.2251640458691,503.49157469890594,,,,
2025-04-10,MU,B,no_pullback,SHORT,545.3148875447343,,2.0,474.7113389291165,502.4696292979441,,,,
2025-04-11,MU,B,no_pullback,SHORT,524.8737431694759,,3.0,454.2200819216617,477.0645469379985,,,,
2025-04-14,MU,B,no_pullback,SHORT,522.3796366949555,,4.0,454.02074307269805,474.08822008146626,,,,
2025-04-15,MU,B,no_pullback,SHORT,518.6286104810561,,5.0,451.30966929160326,471.078071402759,,,,
2025-04-16,MU,B,no_pullback,SHORT,503.59938532112557,,6.0,438.47866455520824,456.3846040824481,,,,
2025-04-17,MU,B,no_pullback,SHORT,503.59938532112557,,7.0,449.3012681181976,468.7213893135801,,,,
2025-04-18,MU,B,no_pullback,SHORT,503.59938532112557,,8.0,452.3660959490232,485.106379829337,,,,
2025-04-21,MU,B,pullback_gate_fail,SHORT,,,9.0,,,False,False,51.96327746629184,-2.5006482837475943
2025-04-22,MU,B,reflip_disarm,SHORT,,,10.0,,,,,,
2025-04-22,MU,B,flip_armed,LONG,440.01364194065417,trending,,,,,,,
2025-04-23,MU,B,no_pullback,LONG,446.0359422305871,,1.0,493.94010881398617,511.96310241063475,,,,
2025-04-24,MU,B,no_pullback,LONG,446.04389764032953,,2.0,491.9517474621537,513.2167363490609,,,,
2025-04-25,MU,B,no_pullback,LONG,455.4524376908097,,3.0,501.20847664220105,521.7295601916356,,,,
2025-04-28,MU,B,no_pullback,LONG,455.4524376908097,,4.0,494.6719560965691,522.8561765873687,,,,
2025-04-29,MU,B,no_pullback,LONG,455.4524376908097,,5.0,495.40316745814334,522.4865178790758,,,,
2025-04-30,MU,B,no_pullback,LONG,455.4524376908097,,6.0,488.73734452798925,523.5427732582388,,,,
2025-05-01,MU,B,no_pullback,LONG,455.4524376908097,,7.0,499.1230311642732,514.1969191903223,,,,
2025-05-02,MU,B,no_pullback,LONG,455.4524376908097,,8.0,487.9512236931325,505.98330435746664,,,,
2025-05-05,MU,B,no_pullback,LONG,455.4524376908097,,9.0,502.0608771444469,517.1725312406718,,,,
2025-05-06,MU,B,no_pullback,LONG,458.63901909790945,,10.0,502.5519347829775,527.0723777798225,,,,
2025-05-07,MU,B,window_expired,LONG,,,11.0,,,,,,
2025-09-18,MU,B,flip_armed,SHORT,939.3573956378752,corrective,,,,,,,
2025-09-19,MU,B,no_pullback,SHORT,901.267677845021,,1.0,784.9473764505346,820.4230013800701,,,,
2025-09-22,MU,B,no_pullback,SHORT,901.267677845021,,2.0,802.9032089366377,834.983229484384,,,,
2025-09-23,MU,B,no_pullback,SHORT,901.267677845021,,3.0,821.0882638813226,852.4944060606774,,,,
2025-09-24,MU,B,no_pullback,SHORT,901.267677845021,,4.0,839.9461899104402,866.2443407527064,,,,
2025-09-25,MU,B,pullback_gate_fail,SHORT,,,5.0,,,False,False,50.302659936838204,-2.047788863437603
2025-09-26,MU,B,pullback_gate_fail,SHORT,,,6.0,,,False,False,53.3030599699163,-2.231844646556574
2025-09-29,MU,B,pullback_gate_fail,SHORT,,,7.0,,,False,False,54.234934305663465,-1.896596556929083
2025-09-30,MU,B,pullback_gate_fail,SHORT,,,8.0,,,False,True,54.81333994804699,1.1281359351965392
2025-10-01,MU,B,pullback_gate_fail,SHORT,,,9.0,,,False,True,55.0739250104557,0.9364532364894487
2025-10-02,MU,B,pullback_gate_fail,SHORT,,,10.0,,,True,False,44.63565052339897,-1.7987822374652822
2025-10-03,MU,B,window_expired,SHORT,,,11.0,,,,,,
2025-11-04,MU,B,flip_armed,LONG,690.5039319426643,corrective,,,,,,,
2025-11-05,MU,B,no_pullback,LONG,702.1529213144181,,1.0,764.0370447153838,797.4140070939889,,,,
2025-11-06,MU,B,no_pullback,LONG,719.2388194354728,,2.0,782.9253409461096,811.0406314285281,,,,
2025-11-07,MU,B,no_pullback,LONG,719.2388194354728,,3.0,770.9748807093862,811.169133792892,,,,
2025-11-10,MU,B,no_pullback,LONG,719.2388194354728,,4.0,752.6632698597642,791.564524575283,,,,
2025-11-11,MU,B,no_pullback,LONG,719.2388194354728,,5.0,758.9553415793595,778.8788842423702,,,,
2025-11-12,MU,B,no_pullback,LONG,719.2388194354728,,6.0,764.7387687734441,797.867068464707,,,,
2025-11-13,MU,B,no_pullback,LONG,719.2388194354728,,7.0,776.4265660820635,812.4783420834774,,,,
2025-11-14,MU,B,no_pullback,LONG,719.2388194354728,,8.0,783.0970120547727,811.3517165335679,,,,
2025-11-17,MU,B,no_pullback,LONG,719.2388194354728,,9.0,770.4633506158898,818.8539319033036,,,,
2025-11-18,MU,B,no_pullback,LONG,719.2388194354728,,10.0,777.7520381350481,813.2354347634894,,,,
2025-11-19,MU,B,window_expired,LONG,,,11.0,,,,,,
2025-11-26,MU,B,flip_armed,SHORT,814.4745396646618,corrective,,,,,,,
2025-11-27,MU,B,no_pullback,SHORT,806.4420337625759,,1.0,714.2758793279877,740.1689935713827,,,,
2025-11-28,MU,B,no_pullback,SHORT,806.4420337625759,,2.0,717.0110358201187,756.1639671865984,,,,
2025-12-01,MU,B,no_pullback,SHORT,806.4420337625759,,3.0,728.3025142991008,755.3216235849271,,,,
2025-12-02,MU,B,no_pullback,SHORT,806.4420337625759,,4.0,740.4336764584771,772.9135378253416,,,,
2025-12-03,MU,B,no_pullback,SHORT,806.4420337625759,,5.0,702.9415520879685,753.2040945806428,,,,
2025-12-04,MU,B,no_pullback,SHORT,791.0124842686416,,6.0,694.9387365175033,721.6891785328085,,,,
2025-12-05,MU,B,no_pullback,SHORT,778.3552019156348,,7.0,672.1896092997762,714.5055006954049,,,,
2025-12-08,MU,B,no_pullback,SHORT,778.3552019156348,,8.0,687.2035286003407,714.5123874149557,,,,
2025-12-09,MU,B,no_pullback,SHORT,763.0319790318041,,9.0,670.4635591446423,693.8872026783191,,,,
2025-12-10,MU,B,no_pullback,SHORT,757.5342615125816,,10.0,667.4930415342805,690.5200837609606,,,,
2025-12-11,MU,B,window_expired,SHORT,,,11.0,,,,,,
2026-02-02,MU,B,flip_armed,LONG,532.0021495530239,trending,,,,,,,
2026-02-03,MU,B,no_pullback,LONG,565.0245663274795,,1.0,622.0342048355079,673.1666482368382,,,,
2026-02-04,MU,B,no_pullback,LONG,579.5290116873585,,2.0,644.614823484347,681.5446730476899,,,,
2026-02-05,MU,B,no_pullback,LONG,586.6550389572076,,3.0,654.8618515824131,682.8172527647667,,,,
2026-02-06,MU,B,no_pullback,LONG,586.6550389572076,,4.0,651.5671376735523,671.3236056450071,,,,
2026-02-09,MU,B,no_pullback,LONG,601.1063720713292,,5.0,665.050939279937,693.3313144408941,,,,
2026-02-10,MU,B,no_pullback,LONG,604.5626552871512,,6.0,669.3631926158162,691.2661605418667,,,,
2026-02-11,MU,B,no_pullback,LONG,632.9737189677126,,7.0,687.2726753088407,742.784126594413,,,,
2026-02-12,MU,B,no_pullback,LONG,664.1715742020335,,8.0,726.989300322649,771.1152509822784,,,,
2026-02-13,MU,B,no_pullback,LONG,692.5358802467281,,9.0,755.7631004582025,808.4247448338539,,,,
2026-02-16,MU,B,no_pullback,LONG,712.5482505178244,,10.0,783.596830251413,821.8114639545386,,,,
2026-02-17,MU,B,window_expired,LONG,,,11.0,,,,,,
2024-10-30,NOW,B,flip_armed,SHORT,486.68109621129247,trending,,,,,,,
2024-10-31,NOW,B,no_pullback,SHORT,477.99553931603015,,1.0,419.20876221977505,432.51141059600644,,,,
2024-11-01,NOW,B,no_pullback,SHORT,477.35588674222674,,2.0,415.21624157493375,435.5065583082238,,,,
2024-11-04,NOW,B,no_pullback,SHORT,477.35588674222674,,3.0,424.6520484863708,441.0601233296366,,,,
2024-11-05,NOW,B,no_pullback,SHORT,477.35588674222674,,4.0,432.4376169891846,456.04004736523785,,,,
2024-11-06,NOW,B,reflip_disarm,SHORT,,,5.0,,,,,,
2024-11-06,NOW,B,flip_armed,LONG,415.6808095718664,trending,,,,,,,
2024-11-07,NOW,B,no_pullback,LONG,428.17355893782883,,1.0,474.32625957217715,498.5486924245862,,,,
2024-11-08,NOW,B,no_pullback,LONG,432.24500565584157,,2.0,481.0486772904113,495.58409217012263,,,,
2024-11-11,NOW,B,no_pullback,LONG,434.71091609373246,,3.0,480.8417433320422,498.17539904673447,,,,
2024-11-12,NOW,B,no_pullback,LONG,434.71091609373246,,4.0,463.64903584854267,489.19579464887806,,,,
2024-11-13,NOW,B,no_pullback,LONG,434.71091609373246,,5.0,464.60442906997696,497.56038479082423,,,,
2024-11-14,NOW,B,pullback_gate_fail,LONG,,,6.0,,,False,False,46.9912347634088,-2.7162766872224964
2024-11-15,NOW,B,pullback_gate_fail,LONG,,,7.0,,,False,False,47.52218384016993,-1.1854767975624831
2024-11-18,NOW,B,pullback_gate_fail,LONG,,,8.0,,,False,False,45.56956005954454,-1.0161229693392713
2024-11-19,NOW,B,pullback_gate_fail,LONG,,,9.0,,,False,True,47.08497301028381,0.7242759119538142
2024-11-20,NOW,B,pullback_gate_fail,LONG,,,10.0,,,True,False,50.612922330233424,-4.041603460916772
2024-11-21,NOW,B,window_expired,LONG,,,11.0,,,,,,
2024-11-22,NOW,B,flip_armed,SHORT,497.4446059001334,trending,,,,,,,
2024-11-25,NOW,B,no_pullback,SHORT,487.08807524589264,,1.0,424.69307546716635,438.4721383949058,,,,
2024-11-26,NOW,B,no_pullback,SHORT,487.08807524589264,,2.0,419.76468845754664,454.90406604822107,,,,
2024-11-27,NOW,B,pullback_gate_fail,SHORT,,,3.0,,,False,True,57.78354039465945,1.319900687707019
2024-11-28,NOW,B,pullback_gate_fail,SHORT,,,4.0,,,False,True,56.59708662443732,1.6119312275877036
2024-11-29,NOW,B,pullback_gate_fail,SHORT,,,5.0,,,False,True,58.32074933750891,1.6486578201433986
2024-12-02,NOW,B,reflip_disarm,SHORT,,,6.0,,,,,,
2024-12-02,NOW,B,flip_armed,LONG,437.22426099159975,trending,,,,,,,
2024-12-03,NOW,B,no_pullback,LONG,438.26895044840836,,1.0,489.18994601310806,513.3999995863938,,,,
2024-12-04,NOW,B,no_pullback,LONG,449.514550106182,,2.0,500.8221979298845,522.4852870999077,,,,
2024-12-05,NOW,B,no_pullback,LONG,459.9908978744473,,3.0,510.79998338879903,531.264734002763,,,,
2024-12-06,NOW,B,no_pullback,LONG,459.9908978744473,,4.0,504.9047072566852,529.8347679609277,,,,
2024-12-09,NOW,B,no_pullback,LONG,459.9908978744473,,5.0,483.2926855960599,507.7531753133071,,,,
2024-12-10,NOW,B,no_pullback,LONG,459.9908978744473,,6.0,482.5699000326329,505.1049295463693,,,,
2024-12-11,NOW,B,no_pullback,LONG,459.9908978744473,,7.0,492.3943965061784,517.2862575819764,,,,
2024-12-12,NOW,B,no_pullback,LONG,459.9908978744473,,8.0,487.1617259620262,517.3269837970718,,,,
2024-12-13,NOW,B,no_pullback,LONG,459.9908978744473,,9.0,485.32551490655936,524.9372344028795,,,,
2024-12-16,NOW,B,no_pullback,LONG,459.9908978744473,,10.0,511.30635335962046,526.2859731788664,,,,
2024-12-17,NOW,B,window_expired,LONG,,,11.0,,,,,,
2025-01-23,NOW,B,flip_armed,SHORT,595.7637111831114,corrective,,,,,,,
2025-01-24,NOW,B,no_pullback,SHORT,582.2708654390626,,1.0,510.8135924828396,529.5315196210612,,,,
2025-01-27,NOW,B,pullback_gate_fail,SHORT,,,2.0,,,False,False,56.66905040573078,-4.378036043036651
2025-01-28,NOW,B,pullback_gate_fail,SHORT,,,3.0,,,False,False,58.167534953779565,-2.59618640292787
2025-01-29,NOW,B,reflip_disarm,SHORT,,,4.0,,,,,,
2025-01-29,NOW,B,flip_armed,LONG,513.0227867200272,corrective,,,,,,,
2025-01-30,NOW,B,no_pullback,LONG,513.0227867200272,,1.0,559.1866328329877,601.4668969465503,,,,
2025-01-31,NOW,B,no_pullback,LONG,513.0227867200272,,2.0,556.8508532218532,604.7444405565502,,,,
2025-02-03,NOW,B,no_pullback,LONG,546.6138038374094,,3.0,602.0548201679336,645.8417240763642,,,,
2025-02-04,NOW,B,no_pullback,LONG,581.2422475520038,,4.0,643.2643206733345,673.5801140130742,,,,
2025-02-05,NOW,B,no_pullback,LONG,588.4296964309285,,5.0,650.0454832824366,681.4302271247262,,,,
2025-02-06,NOW,B,no_pullback,LONG,600.4623363784407,,6.0,664.8783947733483,685.5235327752681,,,,
2025-02-07,NOW,B,no_pullback,LONG,600.4623363784407,,7.0,659.2184118812125,692.4777298450318,,,,
2025-02-10,NOW,B,no_pullback,LONG,618.3932874966698,,8.0,671.5665071013688,730.9601676126213,,,,
2025-02-11,NOW,B,no_pullback,LONG,618.3932874966698,,9.0,676.7754939298518,724.4459185995684,,,,
2025-02-12,NOW,B,no_pullback,LONG,618.3932874966698,,10.0,678.9344589109173,706.2593703446129,,,,
2025-02-13,NOW,B,window_expired,LONG,,,11.0,,,,,,
2025-05-20,NOW,B,flip_armed,SHORT,1235.6256309685723,trending,,,,,,,
2025-05-21,NOW,B,no_pullback,SHORT,1200.4743785571918,,1.0,1056.2809550361958,1096.6169729877715,,,,
2025-05-22,NOW,B,no_pullback,SHORT,1190.7666973248415,,2.0,1035.507768647407,1093.6891760964031,,,,
2025-05-23,NOW,B,no_pullback,SHORT,1190.7666973248415,,3.0,1035.382858644176,1094.1073306162716,,,,
2025-05-26,NOW,B,no_pullback,SHORT,1154.8080208806598,,4.0,1024.6903937643328,1044.3015387119688,,,,
2025-05-27,NOW,B,no_pullback,SHORT,1138.6470626059477,,5.0,1000.0600519111271,1040.4682672665438,,,,
2025-05-28,NOW,B,no_pullback,SHORT,1099.2897254549139,,6.0,957.5831445755748,1004.4657687941589,,,,
2025-05-29,NOW,B,no_pullback,SHORT,1099.2897254549139,,7.0,972.9562114173972,1031.8219921863351,,,,
2025-05-30,NOW,B,no_pullback,SHORT,1099.2897254549139,,8.0,1015.5113358706042,1058.0926503690093,,,,
2025-06-02,NOW,B,no_pullback,SHORT,1099.2897254549139,,9.0,1022.5618196803755,1061.8279330382438,,,,
2025-06-03,NOW,B,no_pullback,SHORT,1099.2897254549139,,10.0,1021.7404594977305,1057.4488936226332,,,,
2025-06-04,NOW,B,window_expired,SHORT,,,11.0,,,,,,
2025-06-16,NOW,B,flip_armed,LONG,981.7908360319694,trending,,,,,,,
2025-06-17,NOW,B,no_pullback,LONG,993.1848897267678,,1.0,1096.5564351414318,1135.4687781342689,,,,
2025-06-18,NOW,B,no_pullback,LONG,993.1848897267678,,2.0,1088.6716954885278,1144.9760747296896,,,,
2025-06-19,NOW,B,no_pullback,LONG,993.1848897267678,,3.0,1092.5363466775511,1135.51069287119,,,,
2025-06-20,NOW,B,no_pullback,LONG,993.1848897267678,,4.0,1062.1702410608145,1124.9103585912978,,,,
2025-06-23,NOW,B,no_pullback,LONG,993.1848897267678,,5.0,1048.365410805147,1100.9652616084481,,,,
2025-06-24,NOW,B,no_pullback,LONG,993.1848897267678,,6.0,1090.0895892936164,1129.6337670589878,,,,
2025-06-25,NOW,B,no_pullback,LONG,993.1848897267678,,7.0,1070.1096676217633,1107.548589116774,,,,
2025-06-26,NOW,B,no_pullback,LONG,993.1848897267678,,8.0,1068.7940753445328,1135.2231836762803,,,,
2025-06-27,NOW,B,no_pullback,LONG,993.1848897267678,,9.0,1089.3368916339866,1138.174766874679,,,,
2025-06-30,NOW,B,no_pullback,LONG,993.1848897267678,,10.0,1091.5567331290074,1129.598297402554,,,,
2025-07-01,NOW,B,window_expired,LONG,,,11.0,,,,,,
2025-08-01,NOW,B,flip_armed,SHORT,1324.2328413102266,corrective,,,,,,,
2025-08-04,NOW,B,no_pullback,SHORT,1289.9194235982752,,1.0,1129.3828814190877,1158.9672687954874,,,,
2025-08-05,NOW,B,no_pullback,SHORT,1263.5136811816628,,2.0,1080.3521377365958,1149.6743108075,,,,
2025-08-06,NOW,B,no_pullback,SHORT,1250.2314079842083,,3.0,1079.416976391486,1128.9690035569113,,,,
2025-08-07,NOW,B,no_pullback,SHORT,1250.2314079842083,,4.0,1106.639054201548,1134.707376465755,,,,
2025-08-08,NOW,B,no_pullback,SHORT,1250.2314079842083,,5.0,1112.73630233154,1164.3936553283975,,,,
2025-08-11,NOW,B,pullback_gate_fail,SHORT,,,6.0,,,False,False,53.90173366649565,-2.43657899619949
2025-08-12,NOW,B,pullback_gate_fail,SHORT,,,7.0,,,False,False,56.77078114595059,-0.9871419322461641
2025-08-13,NOW,B,pullback_gate_fail,SHORT,,,8.0,,,False,False,55.36979038420932,-0.42717326073982775
2025-08-14,NOW,B,pullback_gate_fail,SHORT,,,9.0,,,False,False,53.7601085323298,-0.15958692499925675
2025-08-15,NOW,B,no_pullback,SHORT,1250.2314079842083,,10.0,1134.2662899981503,1205.1147313087206,,,,
2025-08-18,NOW,B,window_expired,SHORT,,,11.0,,,,,,
2025-08-26,NOW,B,flip_armed,LONG,1122.7759516454616,corrective,,,,,,,
2025-08-27,NOW,B,no_pullback,LONG,1122.7759516454616,,1.0,1194.538645897692,1267.6124701149083,,,,
2025-08-28,NOW,B,no_pullback,LONG,1122.7759516454616,,2.0,1175.8052554262501,1238.4369226214353,,,,
2025-08-29,NOW,B,pullback_entry,LONG,1122.7759516454616,,3.0,1143.0959234160284,,,,54.9658859794045,0.4107022138493335
2025-09-17,NOW,B,flip_armed,SHORT,1263.3918191662642,corrective,,,,,,,
2025-09-18,NOW,B,no_pullback,SHORT,1239.2830859267692,,1.0,1077.3907354528978,1135.73270918886,,,,
2025-09-19,NOW,B,no_pullback,SHORT,1214.037089953198,,2.0,1061.65443820462,1105.5656708756558,,,,
2025-09-22,NOW,B,no_pullback,SHORT,1214.037089953198,,3.0,1091.9747447369073,1147.666694309223,,,,
2025-09-23,NOW,B,pullback_gate_fail,SHORT,,,4.0,,,False,False,51.730133883117084,-3.931166562862277
2025-09-24,NOW,B,pullback_gate_fail,SHORT,,,5.0,,,True,False,47.85699818030339,-2.8579941065011525
2025-09-25,NOW,B,pullback_gate_fail,SHORT,,,6.0,,,False,False,51.314216491831445,-2.23075975326023
2025-09-26,NOW,B,pullback_gate_fail,SHORT,,,7.0,,,False,False,54.5211671433057,-1.6440976724488259
2025-09-29,NOW,B,pullback_gate_fail,SHORT,,,8.0,,,False,True,54.81399887503543,1.1223606630516478
2025-09-30,NOW,B,reflip_disarm,SHORT,,,9.0,,,,,,
2025-09-30,NOW,B,flip_armed,LONG,1089.6110992833978,trending,,,,,,,
2025-10-01,NOW,B,no_pullback,LONG,1089.6110992833978,,1.0,1180.8509566950547,1227.513092034549,,,,
2025-10-02,NOW,B,no_pullback,LONG,1089.6110992833978,,2.0,1170.0804699225653,1213.872698100752,,,,
2025-10-03,NOW,B,pullback_gate_fail,LONG,,,3.0,,,False,True,42.97914554429143,2.383791555702059
2025-10-06,NOW,B,pullback_gate_fail,LONG,,,4.0,,,False,True,42.206525941726845,3.6743697874209857
2025-10-07,NOW,B,pullback_gate_fail,LONG,,,5.0,,,False,True,40.96813190804698,3.149459817789417
2025-10-08,NOW,B,pullback_gate_fail,LONG,,,6.0,,,False,True,41.18458995290151,2.7301604504782517
2025-10-09,NOW,B,reflip_disarm,LONG,,,7.0,,,,,,
2025-10-09,NOW,B,flip_armed,SHORT,1226.0847865002302,trending,,,,,,,
2025-10-10,NOW,B,no_pullback,SHORT,1226.0847865002302,,1.0,1058.8297774186226,1139.5066900740985,,,,
2025-10-13,NOW,B,no_pullback,SHORT,1226.0847865002302,,2.0,1125.395301107824,1178.7501108168674,,,,
2025-10-14,NOW,B,pullback_gate_fail,SHORT,,,3.0,,,False,False,53.95042463189312,-2.393057641557075
2025-10-15,NOW,B,pullback_gate_fail,SHORT,,,4.0,,,True,False,48.0124460586063,-0.6064789607534351
2025-10-16,NOW,B,no_pullback,SHORT,1226.0847865002302,,5.0,1126.5679023380815,1185.0852274564122,,,,
2025-10-17,NOW,B,pullback_gate_fail,SHORT,,,6.0,,,False,True,53.104427684739456,0.3749795259151547
2025-10-20,NOW,B,pullback_gate_fail,SHORT,,,7.0,,,False,False,51.16085357169462,-0.5226472745838571
2025-10-21,NOW,B,no_pullback,SHORT,1226.0847865002302,,8.0,1122.3774816184778,1189.2000551491794,,,,
2025-10-22,NOW,B,no_pullback,SHORT,1226.0847865002302,,9.0,1110.5311795670793,1163.0538210206357,,,,
2025-10-23,NOW,B,no_pullback,SHORT,1214.0542462428082,,10.0,1032.1349033102838,1116.2561433533356,,,,
2025-10-24,NOW,B,window_expired,SHORT,,,11.0,,,,,,
2025-11-17,NOW,B,flip_armed,LONG,1085.2770372991022,corrective,,,,,,,
2025-11-18,NOW,B,no_pullback,LONG,1085.2770372991022,,1.0,1156.23597327812,1231.6206336883943,,,,
2025-11-19,NOW,B,no_pullback,LONG,1085.2770372991022,,2.0,1165.9331152242062,1200.11217018598,,,,
2025-11-20,NOW,B,no_pullback,LONG,1085.2770372991022,,3.0,1154.2096432442286,1187.3393620115917,,,,
2025-11-21,NOW,B,no_pullback,LONG,1085.2770372991022,,4.0,1155.3065063838137,1193.9760204271577,,,,
2025-11-24,NOW,B,no_pullback,LONG,1085.2770372991022,,5.0,1173.836669138146,1216.4592061758099,,,,
2025-11-25,NOW,B,no_pullback,LONG,1089.2949032459471,,6.0,1182.9536255825653,1225.9002657944707,,,,
2025-11-26,NOW,B,no_pullback,LONG,1094.5493032936267,,7.0,1187.1532604252282,1231.2127846920785,,,,
2025-11-27,NOW,B,no_pullback,LONG,1123.2944710709562,,8.0,1211.9007687503306,1270.1569673869283,,,,
2025-11-28,NOW,B,no_pullback,LONG,1165.4084188953716,,9.0,1256.0653867056628,1317.281344656122,,,,
2025-12-01,NOW,B,no_pullback,LONG,1205.128388893244,,10.0,1291.271392683142,1383.2531859514238,,,,
2025-12-02,NOW,B,window_expired,LONG,,,11.0,,,,,,
2024-08-27,NVDA,B,flip_armed,SHORT,1131.2951695737627,corrective,,,,,,,
2024-08-28,NVDA,B,no_pullback,SHORT,1115.9375849054031,,1.0,970.2841405439068,1015.4673686429427,,,,
